file,top_k,omp_sparsity,omp_selected_count,omp_support_grid_indices,omp_residual_norm,optimal_rss,sweep_rss,beamformer_top1_rss,omp_rss,sweep_gain_ratio_to_optimal,beamformer_top1_gain_ratio_to_optimal,omp_gain_ratio_to_optimal,sweep_gain_loss_to_optimal_db,beamformer_top1_gain_loss_to_optimal_db,omp_gain_loss_to_optimal_db,omp_gain_loss_minus_sweep_gain_loss_db,sweep_similarity_to_optimal,beamformer_top1_similarity_to_optimal,omp_similarity_to_optimal,beamformer_top1_index,beamformer_top1_phi_index,beamformer_top1_theta_index,beamformer_top1_phi_deg,beamformer_top1_theta_deg,sweep_index,sweep_phi_index,sweep_theta_index,sweep_phi_deg,sweep_theta_deg
seed2627-epoch9-53.mat,10,10,10,781 661 841 701 741 821 681 801 721 761,0.6556252854466121,3.473068309034266e-11,7.580239581329555e-12,2.1054135530007005e-11,2.2059705400996285e-11,0.21825771642934785,0.6062113859160286,0.6351647430490731,6.6102591421508095,2.1737509864937863,1.9711289862791688,-4.639130155871641,0.39528435468673706,0.7348737716674805,0.7550863027572632,761,38,1,171.0,4.7368421052631575,1599,79,19,355.5,90.0
seed2632-epoch3-55.mat,10,10,10,1190 1169 1209 1210 1191 1171 1188 1168 1189 1170,0.4642354517939608,3.4002105506613697e-09,6.129030109455227e-10,2.2307672742529526e-09,2.6693438253012143e-09,0.18025442889891272,0.6560673937733208,0.7850525094047498,7.441139976613314,1.8305153923261486,1.0510129035372273,-6.390127073076087,0.4229790270328522,0.8096001148223877,0.885711669921875,1190,59,10,265.5,47.368421052631575,1599,79,19,355.5,90.0
seed2632-epoch31-26.mat,10,10,10,776 795 797 59 774 779 775 796 777 778,0.30792563768641645,5.544500054317887e-10,3.4292249650269354e-11,4.5069085475601305e-10,5.039693472205495e-10,0.061849128531550106,0.8128611242505603,0.908953633841294,12.086652271807964,0.8998362840673764,0.41458261935930807,-11.672069652448656,0.24818864464759827,0.8979524970054626,0.9514104723930359,776,38,16,171.0,75.78947368421052,759,37,19,166.5,90.0
seed2632-epoch57-11.mat,10,10,10,1536 1556 1534 1558 1539 1555 1535 1557 1537 1538,0.18007636395377397,2.9137712767242195e-09,1.5514506017623186e-10,2.295915113461279e-09,2.8209309537860003e-09,0.05324544909051759,0.7879531011241351,0.9681374019711684,12.737172406002202,1.0349962688659673,0.14063000999445308,-12.596542396007749,0.04038500785827637,0.8875594139099121,0.9836527109146118,1536,76,16,342.0,75.78947368421052,1493,74,13,333.0,61.57894736842105
seed2745-epoch18-41.mat,10,10,10,935 933 915 939 914 934 916 936 937 938,0.2932220235195453,7.267759234169993e-09,8.687374774806936e-10,6.477155383721857e-09,6.646730971259252e-09,0.1195330568184276,0.8912176607707306,0.9145502426675166,9.225119301266204,0.5001621518054833,0.3879243012800373,-8.837194999986167,0.3456188142299652,0.9437284469604492,0.9560444355010986,935,46,15,207.0,71.05263157894737,953,47,13,211.5,61.57894736842105
seed2745-epoch18-46.mat,10,10,10,956 935 937 959 954 955 934 936 957 958,0.49978996820781363,1.7031222012044014e-08,7.2546712636960146e-09,9.078011152118552e-09,1.2806488260632077e-08,0.42596304942567886,0.5330217142198505,0.7519418308078938,3.706280691193939,2.7325509610567593,1.2381575369514906,-2.4681231542424484,0.6518619060516357,0.729129433631897,0.8661463856697083,955,47,15,211.5,71.05263157894737,959,47,19,211.5,90.0
seed2745-epoch18-60.mat,10,10,10,176 155 158 179 154 175 156 177 157 178,0.27525792414965705,1.864597374332612e-10,2.5048832790233516e-12,8.814665963882323e-11,1.72347876583163e-10,0.01343390971962467,0.47273830185657756,0.9243168469270788,18.717804699810173,3.25378949402851,0.34179112214643226,-18.37601357766374,0.11554548144340515,0.6852840781211853,0.9613706469535828,155,7,15,31.5,71.05263157894737,113,5,13,22.5,61.57894736842105
seed2745-epoch18-74.mat,10,10,10,915 934 913 936 918 933 935 914 916 917,0.13651653523300464,4.607410924750033e-10,9.408491783365456e-11,3.83517653546222e-10,4.522872702168833e-10,0.20420344390870449,0.8323929855833927,0.9816516859551037,6.899365704352391,0.7967156918181502,0.08042581430639473,-6.818939890045996,0.012934296391904354,0.9121465086936951,0.9906377792358398,915,45,15,202.5,71.05263157894737,1173,58,13,261.0,61.57894736842105
seed2745-epoch68-29.mat,10,10,10,746 835 765 786 747 725 767 766 726 745,0.44955088017874595,1.294958142806027e-10,9.268653957094476e-11,9.268653957094476e-11,1.0379569586519522e-10,0.715749308854907,0.715749308854907,0.801537072389705,1.452389294824414,1.452389294824414,0.9607630298171728,-0.49162626500724116,0.8408724665641785,0.8408724665641785,0.8932546973228455,746,37,6,166.5,28.421052631578945,746,37,6,166.5,28.421052631578945
seed2745-epoch68-57.mat,10,10,10,833 813 854 852 835 855 814 832 853 834,0.4190570879125242,2.454159248793183e-10,1.237980015153299e-10,1.4047866727498503e-10,2.0323069218131142e-10,0.5044415987927711,0.572410561148648,0.8281071910115402,2.9718893266744146,2.4229222978266307,0.8191340733776968,-2.152755253296718,0.7069430947303772,0.7547160983085632,0.907960057258606,833,41,13,184.5,61.57894736842105,853,42,13,189.0,61.57894736842105
seed2745-epoch69-63.mat,10,10,10,363 342 303 423 382 323 403 362 343 383,0.20709505778557577,3.797617116344891e-09,4.072878023287942e-11,3.5210419675152317e-09,3.648109876645566e-09,0.010724825327330477,0.927171397127087,0.9606313024407205,19.69608717464868,0.3283997375346246,0.17443265390178908,-19.521654520746893,0.042250923812389374,0.9605401754379272,0.9783210158348083,363,18,3,81.0,14.210526315789473,19,0,19,0.0,90.0
seed2745-epoch69-94.mat,10,10,10,50 10 70 49 32 30 51 69 31 29,0.22914829389818203,2.4506815990061627e-08,2.1083520976652042e-10,1.9769567768335727e-08,2.3227109647586204e-08,0.00860312534488452,0.8066967074120514,0.9477816154087749,20.653435453009976,0.9328971523149363,0.23291719683271594,-20.42051825617726,0.09244252741336823,0.8979896306991577,0.9733915328979492,50,2,10,9.0,47.368421052631575,746,37,6,166.5,28.421052631578945
seed2831-epoch27-14.mat,10,10,10,836 59 12 55 838 835 56 837 57 58,0.36781764397341815,7.120641962869376e-10,2.560565695939579e-10,8.03788665876702e-11,6.158986290594413e-10,0.3595975909604305,0.11288148878543003,0.8649481778062257,4.441831177650442,9.473767920207735,0.6300990239595592,-3.8117321536908833,0.5921136736869812,0.3281950354576111,0.9298982620239258,56,2,16,9.0,75.78947368421052,1593,79,13,355.5,61.57894736842105
seed2831-epoch27-16.mat,10,10,10,1411 1536 1392 1390 1430 1448 1412 1431 1391 1410,0.6641458014066518,1.461745798121088e-09,2.1626232314904257e-11,5.524628394323186e-10,8.186130662978033e-10,0.014794796976808402,0.37794727382999715,0.5600242308546668,18.29889011646729,4.225687340190959,2.5179315840412073,-15.780958532426084,0.09320782870054245,0.6140168905258179,0.747603178024292,1411,70,11,315.0,52.10526315789473,1499,74,19,333.0,90.0
seed2831-epoch55-56.mat,10,10,10,110 89 111 130 70 129 90 108 109 91,0.32167418290088295,3.3956186434468158e-09,4.076437307226032e-11,2.099934124839546e-09,3.07119193455009e-09,0.012004991535469169,0.618424606924631,0.904457260086366,19.20637089234657,2.087132304107712,0.43611949451121745,-18.770251397835352,0.020318733528256416,0.7811592221260071,0.946850597858429,109,5,9,22.5,42.63157894736842,19,0,19,0.0,90.0
seed2831-epoch56-73.mat,10,10,10,325 346 286 366 365 285 306 305 326 345,0.25664040113382347,2.1447275004912633e-07,1.3888192511895e-07,1.4923661110469467e-07,2.0039704958110204e-07,0.6475504467916704,0.695830174558358,0.9343706812879484,1.8872639252670638,1.574967419844711,0.2948079730930431,-1.5924559521740207,0.8046140074729919,0.8340427279472351,0.9665071964263916,325,16,5,72.0,23.684210526315788,326,16,6,72.0,28.421052631578945
seed2862-epoch21-9.mat,10,10,10,295 315 299 317 314 294 297 316 296 298,0.2407439785242399,8.155183368562779e-08,2.0412330887688607e-09,6.257888821905362e-08,7.684455905248404e-08,0.02502988585931202,0.7673510869208346,0.9422787395401836,16.015411101030438,1.1500588722460776,0.258206076442292,-15.757205024588146,0.15814222395420074,0.8758742213249207,0.9705883264541626,295,14,15,63.0,71.05263157894737,339,16,19,72.0,90.0
seed2912-epoch25-80.mat,10,10,10,75 56 54 79 73 55 77 74 76 78,0.35886718962539754,9.80638995550948e-09,8.59777883239107e-10,7.862404183047093e-09,8.612647071023606e-09,0.08767526960888006,0.8017633623298647,0.8782688746927507,10.57122843868379,0.9595379221563718,0.5637250748990965,-10.007503363784693,0.11110351234674454,0.8824204206466675,0.9333887100219727,75,3,15,13.5,71.05263157894737,859,42,19,189.0,90.0
seed2912-epoch26-4.mat,10,10,10,934 953 955 933 936 293 295 954 935 294,0.6876113636882768,5.3007088673818524e-12,1.5333192466107839e-12,1.8487193105280748e-12,2.8407591149300854e-12,0.2892668292058317,0.3487683169894976,0.5359206072249738,5.386812350687279,4.5744767643268744,2.7089244849785246,-2.6778878657087546,0.5356467366218567,0.5782895088195801,0.7260786890983582,934,46,14,207.0,66.3157894736842,953,47,13,211.5,61.57894736842105
seed2925-epoch24-48.mat,10,10,10,672 652 674 694 651 691 671 692 673 693,0.3901239732389218,1.89365902668405e-09,1.4699430180490634e-10,1.1328899541207162e-09,1.6077651356791778e-09,0.07762448240869702,0.5982544577227813,0.8490256762298461,11.100010101167499,2.231140412798169,0.7107917154793881,-10.38921838568811,0.26807278394699097,0.7726054787635803,0.920762300491333,672,33,12,148.5,56.84210526315789,19,0,19,0.0,90.0
seed2925-epoch26-37.mat,10,10,10,872 853 892 874 851 871 893 854 873 852,0.15764288083504943,8.144879866819458e-10,4.672672094381716e-10,6.492045292153492e-10,7.946527414095463e-10,0.5736944154839174,0.7970707239772474,0.975646976263942,2.4131933802935066,0.9850312842846733,0.10707295751176105,-2.3061204227817456,0.7570679187774658,0.8926039338111877,0.9874963164329529,872,43,12,193.5,56.84210526315789,853,42,13,189.0,61.57894736842105
seed2925-epoch47-48.mat,10,10,10,833 836 853 855 831 832 852 854 835 834,0.3695863053459773,1.2822767381436928e-09,6.338628186114023e-10,6.833371516004621e-10,1.1075505659525337e-09,0.49432606843435634,0.5329092630891094,0.8637375482268328,3.059864516382703,2.7334670105173586,0.6361819508543363,-2.4236825655283667,0.6917007565498352,0.7276694774627686,0.9291965365409851,833,41,13,184.5,61.57894736842105,853,42,13,189.0,61.57894736842105
seed2925-epoch47-55.mat,10,10,10,1390 991 1389 1349 1370 1371 1410 1391 1350 1369,0.4362154881108471,3.0754109639897878e-09,3.784716071580854e-11,1.6065007766388611e-09,2.490450990644744e-09,0.012306375037015774,0.5223694639349006,0.8097945347160485,19.098687205411167,2.8202220555940443,0.916251552839114,-18.182435652572053,0.11066199839115143,0.7224382758140564,0.8998425006866455,1390,69,10,310.5,47.368421052631575,1373,68,13,306.0,61.57894736842105
seed3081-epoch1-21.mat,10,10,10,1576 1595 858 1574 1596 1579 1575 859 1577 1578,0.3534188022899094,8.038373986757109e-10,2.0341419752738157e-10,5.704004126994917e-10,7.044701395496164e-10,0.2530539109806263,0.7095967587962478,0.8763838815041476,5.967867867516077,1.4898835477475814,0.5730561098281441,-5.394811757687933,0.5021113753318787,0.8383522629737854,0.9354650974273682,1575,78,15,351.0,71.05263157894737,859,42,19,189.0,90.0
seed3081-epoch1-34.mat,10,10,10,892 891 1265 912 893 715 713 1245 716 714,0.714138048366509,8.757909101303319e-10,1.0458521495153124e-10,6.55913488704112e-13,4.329396393621216e-10,0.1194180183212535,0.000748938452223147,0.4943413254856609,9.22929774316124,31.25487713639893,3.059730315519488,-6.169567427641752,0.18884660303592682,0.02660103142261505,0.7000049352645874,714,35,14,157.5,66.3157894736842,19,0,19,0.0,90.0
seed3081-epoch1-72.mat,10,10,10,55 35 59 34 54 37 56 36 57 58,0.5302881528017604,7.102812351614683e-10,2.3381478560030667e-11,4.333804765369664e-10,5.116848026355322e-10,0.03291862068510842,0.6101533520570144,0.7203974669543548,14.825565740614763,2.145609593944158,1.4242779917510404,-13.401287748863723,0.17987965047359467,0.7804296612739563,0.8478177189826965,55,2,15,9.0,71.05263157894737,119,5,19,22.5,90.0
seed3081-epoch1-96.mat,10,10,10,1599 1577 1576 1595 837 1596 1597 838 839 1598,0.9304820060964628,3.4376397635241795e-10,2.3265210991588929e-10,2.3154719988612401e-10,7.042723190225795e-11,0.6767786211472616,0.6735644681068845,0.20487089034034728,1.6955330840423954,1.71620769592883,6.885192548529773,5.189659464487377,0.14927633106708527,0.14603985846042633,0.3663376271724701,1597,79,17,355.5,80.52631578947367,1599,79,19,355.5,90.0
seed3081-epoch35-31.mat,10,10,10,302 323 382 222 342 242 262 362 322 282,0.3278824489594182,3.512296816458257e-09,4.663019178034481e-11,2.9517813870218604e-09,3.1365212593509437e-09,0.01327626741619347,0.8404134221202834,0.8930114461435981,18.769230894391754,0.7550701780883031,0.4914297303974138,-18.27780116399434,0.11518687009811401,0.9163441061973572,0.9447188377380371,302,15,2,67.5,9.473684210526315,0,0,0,0.0,0.0
seed3081-epoch35-51.mat,10,10,10,1508 1588 1487 1529 1527 1489 1509 1528 1488 1507,0.26202421526807373,4.2205718217769083e-10,9.624740050794587e-12,2.1508224975029965e-10,3.934541857922613e-10,0.02280435082548237,0.5096045247720665,0.932229570794539,16.419778770169614,2.9276662553971846,0.30477117663330944,-16.115007593536305,0.13654842972755432,0.7119345664978027,0.9650613069534302,1508,75,8,337.5,37.89473684210526,1486,74,6,333.0,28.421052631578945
seed3081-epoch35-64.mat,10,10,10,668 689 647 708 649 687 648 669 688 667,0.2715437176170045,2.7215371957139526e-08,6.004503135681797e-10,2.4163010239170532e-08,2.5217567364262342e-08,0.022062910421132825,0.8878442035340893,0.926592787487033,16.563371275793585,0.5166323613876784,0.33111084501557286,-16.232260430778013,0.14443424344062805,0.9420626163482666,0.9624261856079102,668,33,8,148.5,37.89473684210526,426,21,6,94.5,28.421052631578945
seed3081-epoch59-14.mat,10,10,10,52 34 73 32 54 31 72 51 33 53,0.16281908671458234,1.6341066517689419e-09,7.965638995219577e-11,1.3058991522106695e-09,1.5907998178359753e-09,0.04874613897811791,0.7991517266005964,0.9734981594462722,13.120592590128922,0.9737075121591943,0.11664864522731477,-13.003943944901607,0.2182929962873459,0.8936331868171692,0.9866560101509094,52,2,12,9.0,56.84210526315789,113,5,13,22.5,61.57894736842105
seed3081-epoch6-12.mat,10,10,10,746 745 785 786 726 583 725 603 765 766,0.5794145713809997,2.7826381129552072e-09,1.1976405264686767e-09,5.28260896784419e-10,1.8544976109580342e-09,0.4303975141046145,0.18984175280464238,0.6664530333010236,3.661302250827532,7.216081983361832,1.7623044323553643,-1.8989978184721679,0.6543261408805847,0.43523237109184265,0.8150331377983093,765,38,5,171.0,23.684210526315788,746,37,6,166.5,28.421052631578945
seed3081-epoch6-82.mat,10,10,10,1095 1077 1093 1099 1075 1076 1094 1097 1096 1098,0.23337501664164376,1.7028470049012226e-09,3.808050076277814e-10,1.4883308462512223e-09,1.6104194817104963e-09,0.22362843316617914,0.874024995767342,0.9457217689406643,6.504728904984773,0.5847614335944371,0.24236612648941502,-6.262362778495358,0.47276654839515686,0.9347556233406067,0.9723870754241943,1095,54,15,243.0,71.05263157894737,1079,53,19,238.5,90.0
seed3082-epoch16-100.mat,10,10,10,774 754 795 793 778 773 776 794 775 777,0.22411578746804853,5.273573118844073e-09,9.06805753011224e-10,4.897107263201405e-09,5.012270373673144e-09,0.17195281691855804,0.9286127551171252,0.9504505314931132,7.645906655455519,0.32165354670678425,0.2207048169235435,-7.425201838531976,0.41446390748023987,0.9632729291915894,0.9745625257492065,774,38,14,171.0,66.3157894736842,753,37,13,166.5,61.57894736842105
seed3082-epoch16-58.mat,10,10,10,96 117 115 99 95 119 116 97 98 118,0.4717343630122629,1.1856052166859299e-08,4.382627014777916e-09,5.562264632980924e-09,9.226523028825882e-09,0.36965314871239185,0.4691498109740844,0.7782120809670842,4.322055838758445,3.286884501756859,1.089020304469173,-3.2330355342892716,0.6075432896614075,0.6843552589416504,0.8817407488822937,116,5,16,22.5,75.78947368421052,119,5,19,22.5,90.0
seed3082-epoch16-99.mat,10,10,10,1566 1573 1565 6 1572 1585 1525 1546 1586 1545,0.3779938272873071,1.0520187308480864e-08,4.306873437894287e-09,6.20226875847797e-09,9.030668672564198e-09,0.40939132656148575,0.5895587765322393,0.8584132970031922,3.878613566617517,2.2947288820187453,0.6630356299588414,-3.2155779366586756,0.6372182369232178,0.7637027502059937,0.925808310508728,1566,78,6,351.0,28.421052631578945,1586,79,6,355.5,28.421052631578945
seed3082-epoch17-94.mat,10,10,10,1594 174 1575 1574 1598 1593 1576 1596 1595 1597,0.4829145171468306,1.2037295514584536e-09,5.07079688945965e-10,5.94049598982142e-10,9.230383708249408e-10,0.4212571572506308,0.4935075310416564,0.7668154110751673,3.75452657733193,3.067061784788905,1.1530915650007358,-2.6014350123311942,0.648987889289856,0.7023096680641174,0.8756672143936157,1595,79,15,355.5,71.05263157894737,1593,79,13,355.5,61.57894736842105
seed3142-epoch14-23.mat,10,10,10,93 72 74 113 95 91 75 92 94 73,0.15728504056872797,8.849234968679803e-09,1.4616770226408531e-09,7.737764095034242e-09,8.631231484377545e-09,0.1651755239649736,0.8743992133128567,0.975364708353452,7.8205428205682495,0.5829024108308545,0.10832962424716186,-7.712213196321088,0.40562617778778076,0.9347583055496216,0.9875534772872925,93,4,13,18.0,61.57894736842105,113,5,13,22.5,61.57894736842105
seed3142-epoch14-57.mat,10,10,10,31 50 30 12 52 10 33 51 32 11,0.14346225182421515,2.9064136884807622e-09,2.1630990322265177e-10,2.6892208578507458e-09,2.848152004352745e-09,0.07442502217766565,0.9252711919535628,0.9799540979458875,11.282808414357135,0.33730958046180604,0.08794266323970135,-11.194865751117433,0.005536610726267099,0.9614543914794922,0.9896557331085205,31,1,11,4.5,52.10526315789473,853,42,13,189.0,61.57894736842105
seed3142-epoch14-71.mat,10,10,10,947 928 968 987 927 966 926 967 948 946,0.15667691108693557,1.831555778583922e-09,5.958439223450944e-10,1.6700674118957208e-09,1.7875719834958113e-09,0.32532119922974695,0.9118299488465172,0.9759855552299275,4.876875862560752,0.40086145303851595,0.10556609342451395,-4.771309769136238,0.5618284940719604,0.9536362290382385,0.9876499772071838,947,47,7,211.5,33.1578947368421,946,47,6,211.5,28.421052631578945
seed3142-epoch14-84.mat,10,10,10,46 6 47 86 45 67 25 26 27 66,0.18858660027552007,1.4317134218468608e-09,6.041828524842264e-10,1.2736382282021262e-09,1.381185707969209e-09,0.4219998522503557,0.8895901992447461,0.964708220858562,3.746876595451141,0.5081000666149436,0.15604019465962438,-3.590836400791517,0.6495510935783386,0.9430258274078369,0.9820566177368164,46,2,6,9.0,28.421052631578945,6,0,6,0.0,28.421052631578945
seed3142-epoch38-91.mat,10,10,10,1250 1270 1231 1290 1252 1249 1269 1271 1251 1230,0.4787344368456198,4.321568175827501e-09,3.463490729148037e-10,2.7480179000490245e-09,3.355412260629279e-09,0.08014430383213476,0.6358844262645074,0.7764339527020834,10.961272238708887,1.9662180563590965,1.0989547869921523,-9.862317451716734,0.2686552107334137,0.7948926091194153,0.8779598474502563,1250,62,10,279.0,47.368421052631575,859,42,19,189.0,90.0
seed3142-epoch59-39.mat,10,10,10,1592 1573 12 1571 1594 1572 11 1591 1593 13,0.3300297760063739,1.5460366391481104e-09,9.007283755402111e-10,1.2329712920323611e-09,1.3843621115054741e-09,0.5826048055604466,0.7975045744787439,0.8954264578543745,2.3462591733166818,0.9826681002199109,0.4797007404921345,-1.8665584328245473,0.7572718858718872,0.890082836151123,0.9439706802368164,1592,79,12,355.5,56.84210526315789,1593,79,13,355.5,61.57894736842105
seed3142-epoch59-52.mat,10,10,10,774 795 931 793 777 773 796 776 775 794,0.4380326918965471,4.137429081255724e-10,2.1147187888528237e-11,2.4185897885638955e-10,3.356237497425875e-10,0.05111190421204753,0.5845634429170312,0.8111891301366416,12.91475990076286,2.3316827318299147,0.9087785304783011,-12.005981370284559,0.16263125836849213,0.7541981935501099,0.898959219455719,774,38,14,171.0,66.3157894736842,953,47,13,211.5,61.57894736842105
seed3142-epoch59-72.mat,10,10,10,525 546 585 506 485 566 565 526 505 545,0.4344157364573479,4.691409052570094e-09,1.7816053998713145e-09,3.175669098278669e-09,3.806643037229192e-09,0.37975912565017067,0.6769115766059544,0.8114071901583169,4.204917660801385,1.6946805407537369,0.9076114603016805,-3.2973062004997047,0.6161478757858276,0.8226706385612488,0.9007124900817871,525,26,5,117.0,23.684210526315788,526,26,6,117.0,28.421052631578945
seed3142-epoch6-18.mat,10,10,10,731 654 692 732 751 752 674 673 730 750,0.3677853475720973,2.1316483412654695e-10,3.2830091368371585e-11,5.068885268322841e-11,1.8788236100584335e-10,0.15401269868406975,0.23779181444692035,0.8813947280549358,8.124423500402003,6.238024462142462,0.548295240770031,-7.576128259631972,0.3892732858657837,0.4823250472545624,0.9299108982086182,751,37,11,166.5,52.10526315789473,653,32,13,144.0,61.57894736842105
seed315-epoch17-26.mat,10,10,10,1127 1128 564 895 852 873 1589 853 809 829,0.7402128440472748,6.31174664158796e-09,3.724502713815985e-10,4.98087602225704e-11,2.8548187706914026e-09,0.05900906556158826,0.007891438464019067,0.45230249767648534,12.29081152855484,21.028429606399,3.4457100568176173,-8.845101471737223,0.24268873035907745,0.0171931441873312,0.6723728179931641,853,42,13,189.0,61.57894736842105,1486,74,6,333.0,28.421052631578945
seed315-epoch17-33.mat,10,10,10,126 145 86 127 105 146 107 147 106 125,0.4385623812597487,3.2576608038471777e-09,2.029887616364246e-09,2.559818772019293e-09,2.6321739660335156e-09,0.6231120238077038,0.7857843176908539,0.8079950997123503,2.054338602885977,1.0469663924579322,0.9259126993656963,-1.1284259035202808,0.7891193628311157,0.8862771987915039,0.8987007737159729,126,6,6,27.0,28.421052631578945,106,5,6,22.5,28.421052631578945
seed315-epoch19-58.mat,10,10,10,814 835 833 813 818 836 816 834 815 817,0.35458604422878415,1.1155638994982821e-09,2.0678780074261552e-10,9.036001253765598e-10,9.759757977400649e-10,0.185366163996179,0.8099940539335742,0.8748721594334523,7.319693662592599,0.9151816007967,0.580553979912608,-6.7391396826799905,0.4256112575531006,0.8992919325828552,0.9350234866142273,814,40,14,180.0,66.3157894736842,19,0,19,0.0,90.0
seed315-epoch19-93.mat,10,10,10,792 813 771 811 773 793 790 812 772 791,0.3317201311310106,2.477782914881695e-09,6.005221398774709e-11,2.094611117607474e-09,2.2112320281316395e-09,0.024236269298278847,0.8453569943626333,0.8924236319698805,16.155335248731674,0.7295984649448428,0.49428935717060085,-15.661045891561074,0.15436093509197235,0.9178705215454102,0.9433776140213013,792,39,12,175.5,56.84210526315789,19,0,19,0.0,90.0
seed315-epoch40-75.mat,10,10,10,1526 1547 1487 1567 1486 1566 1507 1506 1527 1546,0.5217840391504699,5.015420536764312e-11,8.309475452774271e-12,2.7648222566120295e-11,3.665779242468697e-11,0.16567853865620433,0.5512642930628004,0.7309016692812896,7.807293841819245,2.5863943221769006,1.3614072743750398,-6.445886567444205,0.4050213098526001,0.7422945499420166,0.8530777096748352,1526,76,6,342.0,28.421052631578945,1486,74,6,333.0,28.421052631578945
seed315-epoch41-22.mat,10,10,10,8 68 27 9 7 48 49 47 28 29,0.3002140513537086,1.885038255525993e-10,1.2468798847308546e-11,8.187071569849088e-11,1.7157099311501942e-10,0.06614613157455156,0.43431858986674,0.9101724732220089,11.794922969404197,3.6219128133184597,0.40876280467242054,-11.386160164731777,0.2567504048347473,0.6583796739578247,0.9538720846176147,28,1,8,4.5,37.89473684210526,6,0,6,0.0,28.421052631578945
seed315-epoch41-56.mat,10,10,10,165 184 205 124 204 125 185 144 145 164,0.3525232482365261,3.68341569067557e-09,9.830636193862651e-12,2.730839221494115e-09,3.229335433571726e-09,0.002668891327891267,0.7413877364987973,0.8767230485949953,25.736647035336034,1.2995459792032307,0.5713757426064205,-25.165271292729614,0.05147432163357735,0.8598159551620483,0.9358028769493103,165,8,5,36.0,23.684210526315788,226,11,6,49.5,28.421052631578945
seed3151-epoch13-26.mat,10,10,10,788 769 748 729 809 728 749 789 808 768,0.7284203616444683,4.0623518960796815e-11,3.496297290898233e-12,1.4741960604586652e-11,1.9404674058577398e-11,0.08606584019154737,0.36289225999385194,0.477670929426464,10.651578349158527,4.402204177257929,3.2087001962273405,-7.442878152931186,0.07816797494888306,0.5880237817764282,0.6851304769515991,768,38,8,171.0,37.89473684210526,19,0,19,0.0,90.0
seed3151-epoch2-97.mat,10,10,10,1105 1265 1145 1084 1045 1106 1065 1104 1125 1085,0.3718747472460002,2.2327091475710963e-08,1.2690259837521566e-09,1.2404592260115642e-08,1.9307896347549083e-08,0.05683794439292263,0.5555847824429018,0.8647743647466855,12.453616049229609,2.5524965661172274,0.6309719272614984,-11.82264412196811,0.23762255907058716,0.7392787337303162,0.9282830953598022,1085,54,5,243.0,23.684210526315788,1066,53,6,238.5,28.421052631578945
seed3207-epoch0-8.mat,10,10,10,954 936 933 958 934 953 956 935 955 957,0.45467640952074106,1.189716958239526e-09,3.085758301306527e-10,6.308775155773095e-10,9.462669664806197e-10,0.259369111277749,0.5302752988499427,0.7953715040599662,5.860816418262402,2.754985702704275,0.9942996323836297,-4.866516785878773,0.5066677331924438,0.7259693741798401,0.8906568288803101,954,47,14,211.5,66.3157894736842,953,47,13,211.5,61.57894736842105
seed3207-epoch1-71.mat,10,10,10,1327 1287 1367 1306 1348 1346 1286 1347 1307 1326,0.05402611862735684,4.3015174591011625e-09,5.969393706411784e-10,3.236312005984866e-09,4.289001473762278e-09,0.13877413641043637,0.752365191297194,0.9970903325494115,8.576914039391283,1.2357130227229334,0.012654944666991241,-8.564259094724292,0.35322606563568115,0.8671246767044067,0.9985393285751343,1327,66,7,297.0,33.1578947368421,1366,68,6,306.0,28.421052631578945
seed3207-epoch1-95.mat,10,10,10,1471 114 134 112 94 1472 92 113 133 93,0.30334632452756644,3.2120053260940677e-09,9.13987051652001e-10,1.7712751886173076e-09,2.925596086884084e-09,0.284553404761457,0.5514546237603074,0.9108316424997124,5.458361795735399,2.584902065166162,0.40561888981451943,-5.05274290592088,0.5066093802452087,0.7374037504196167,0.9528806209564209,1471,73,11,328.5,52.10526315789473,113,5,13,22.5,61.57894736842105
seed3207-epoch35-45.mat,10,10,10,987 1008 1006 1027 968 966 988 967 1007 986,0.5767938257408485,1.3223192402621753e-09,2.1535798652459893e-10,6.68862208087113e-10,8.878244545403329e-10,0.16286383799565682,0.5058250592757754,0.6714146081428147,7.881751661634041,2.95999626820047,1.730091978535384,-6.151659683098657,0.3825371265411377,0.7083227634429932,0.8168898820877075,987,49,7,220.5,33.1578947368421,1166,58,6,261.0,28.421052631578945
seed3207-epoch35-5.mat,10,10,10,796 775 794 777 184 204 774 797 776 795,0.7583301819393726,5.730517063475694e-11,1.2243828786718705e-11,2.3202754343635963e-11,2.7097191355354086e-11,0.2136601052068508,0.40489809360349316,0.47285770298219826,6.7027377292268255,3.9265315416062805,3.2526868692953173,-3.4500508599315083,0.4251485764980316,0.6058098673820496,0.6518704295158386,795,39,15,175.5,71.05263157894737,1599,79,19,355.5,90.0
seed3207-epoch35-77.mat,10,10,10,321 421 241 381 281 401 261 341 361 301,0.47005969509599305,1.0050589022076784e-09,1.6568480070605063e-10,7.36351830909505e-10,7.834288315403757e-10,0.16485083644561827,0.7326454492289551,0.7794854906707681,7.829086260148927,1.351061278650306,1.0819195212551875,-6.747166738893739,0.405869722366333,0.8557232618331909,0.882634699344635,341,17,1,76.5,4.7368421052631575,0,0,0,0.0,0.0
