file,beamformer_index,beamformer_phi_index,beamformer_theta_index,beamformer_phi_deg,beamformer_theta_deg,sweep_index,sweep_phi_index,sweep_theta_index,sweep_phi_deg,sweep_theta_deg,beamformer_matches_sweep,sweep_similarity_to_optimal,beamformer_similarity_to_optimal,sweep_similarity_squared_to_optimal,beamformer_similarity_squared_to_optimal,beamformer_vs_sweep_phi_error_deg,beamformer_vs_sweep_theta_error_deg,optimal_rss,beamformer_rss,sweep_rss,sweep_gain_loss_to_optimal_db,beamformer_gain_loss_to_optimal_db,best_reference_index
seed3319-epoch23-25.mat,766,38,6,171.0,28.421052631578945,746,37,6,166.5,28.421052631578945,False,0.7742741107940674,0.9603683352470398,0.5995003986459437,0.9223073393451706,4.5,0.0,2.672268707166404e-08,2.465367440166831e-08,1.6024252365686016e-08,2.2210234890259244,0.34998469882708605,6
seed3319-epoch50-41.mat,727,36,7,162.0,33.1578947368421,746,37,6,166.5,28.421052631578945,False,0.5307167172431946,0.6086103916168213,0.28166023396139295,0.3704066087839806,4.5,4.7368421052631575,1.7521993480709331e-09,6.510994673268625e-10,4.948637646156135e-10,5.490977967859649,4.299361324522067,42
seed3319-epoch50-73.mat,1531,76,11,342.0,52.10526315789473,1599,79,19,355.5,90.0,False,0.28793296217918396,0.8188472390174866,0.08290539070927938,0.6705108008465608,13.5,37.89473684210527,3.1889716525853147e-09,2.156866723789562e-09,3.0252197770156e-10,10.228935979071707,1.6982734202389622,54
seed3319-epoch50-8.mat,366,18,6,81.0,28.421052631578945,326,16,6,72.0,28.421052631578945,False,0.5543994307518005,0.845213770866394,0.3073587288179205,0.7143863184621893,9.0,0.0,2.2519227626019116e-09,1.609579500676785e-09,6.924811688193944e-10,5.121454796005239,1.4584105081037535,43
seed3319-epoch51-13.mat,1272,63,12,283.5,56.84210526315789,1273,63,13,283.5,61.57894736842105,False,0.7116698026657104,0.9458119869232178,0.5064739080262513,0.8945603146076451,0.0,4.7368421052631575,1.4858017413883782e-08,1.3310137664934881e-08,7.539374563513744e-09,2.946255401536135,0.47778315328207555,22
seed3380-epoch2-95.mat,593,29,13,130.5,61.57894736842105,659,32,19,144.0,90.0,False,0.38144445419311523,0.7231073379516602,0.1454998716346836,0.5228842221995365,13.5,28.421052631578952,4.3014778079894816e-10,2.2622718982649364e-10,6.449056637163638e-11,8.241209231567282,2.79072794864328,61
seed3380-epoch20-40.mat,14,0,14,0.0,66.3157894736842,13,0,13,0.0,61.57894736842105,False,0.8669397830963135,0.8953301906585693,0.7515845875150831,0.8016161503047101,0.0,4.7368421052631575,7.2959211560804675e-09,5.853104561399923e-09,5.484313108619923e-09,1.239578887189552,0.9569384810809822,13
seed3380-epoch20-87.mat,572,28,12,126.0,56.84210526315789,13,0,13,0.0,61.57894736842105,False,0.19607552886009216,0.912766695022583,0.038445613017764835,0.8331430395424491,126.0,4.7368421052631575,6.440130988577803e-09,5.387832644255054e-09,3.420371555968099e-10,12.748212943654181,0.7748060213877466,49
seed3425-epoch0-45.mat,295,14,15,63.0,71.05263157894737,339,16,19,72.0,90.0,False,0.15401801466941833,0.8523158431053162,0.02372154884270916,0.7264422964083259,9.0,18.94736842105263,2.196854416251646e-09,1.6407013669172573e-09,6.183779365777904e-11,15.505466092184236,1.2677173091412755,10
seed3425-epoch33-47.mat,930,46,10,207.0,47.368421052631575,1493,74,13,333.0,61.57894736842105,False,0.057682689279317856,0.9671275615692139,0.003327292642494331,0.9353357203468136,126.0,14.210526315789473,1.386982949723417e-09,1.2973480572690619e-09,4.995383732828855e-12,24.434936045225996,0.29014614306800013,21
seed3425-epoch33-91.mat,850,42,10,189.0,47.368421052631575,19,0,19,0.0,90.0,False,0.17411616444587708,0.7185552716255188,0.030316438721343708,0.5163216783808231,171.0,42.631578947368425,9.315260722383008e-10,4.850797280901884e-10,4.549875771682384e-11,13.111945678751553,2.833818463920025,11
seed3425-epoch35-27.mat,1029,51,9,229.5,42.63157894736842,526,26,6,117.0,28.421052631578945,False,0.1870022416114807,0.8372442126274109,0.03496983836771861,0.7009778715780932,112.5,14.210526315789473,2.3783773185229465e-09,1.7793022939343914e-09,2.640935240933766e-10,9.545228564767868,1.2603100974442896,40
seed3425-epoch35-4.mat,30,1,10,4.5,47.368421052631575,13,0,13,0.0,61.57894736842105,False,0.7173298001289368,0.5152856707572937,0.5145620421530204,0.2655193224877941,4.5,14.210526315789473,1.8554874677882198e-09,5.102637593362863e-10,9.620238403485682e-10,2.8527216905405908,5.606632393458895,32
seed3425-epoch35-7.mat,1493,74,13,333.0,61.57894736842105,1493,74,13,333.0,61.57894736842105,True,0.8341891169548035,0.8341891169548035,0.6958714828458348,0.6958714828458348,0.0,0.0,3.90561335069989e-10,2.7207983969000896e-10,2.7207983969000896e-10,1.5699283517997742,1.5699283517997742,41
seed3425-epoch55-3.mat,524,26,4,117.0,18.94736842105263,106,5,6,22.5,28.421052631578945,False,0.0324614979326725,0.824081540107727,0.001053748848032901,0.6791103847463233,94.5,9.473684210526315,2.0808778280658927e-11,1.465957020463728e-11,2.038358055431452e-13,20.0875518715729,1.5212446966084627,5
seed3425-epoch55-52.mat,1584,79,4,355.5,18.94736842105263,6,0,6,0.0,28.421052631578945,False,0.4233071208000183,0.5628798604011536,0.1791889185200013,0.3168337372452221,4.5,9.473684210526315,5.26371435046567e-09,1.667916989702206e-09,9.437989357865548e-10,7.464127920258662,4.991178628006622,10
seed3425-epoch55-93.mat,775,38,15,171.0,71.05263157894737,19,0,19,0.0,90.0,False,0.03793992102146149,0.851175844669342,0.0014394376071147352,0.7245003185485679,171.0,18.94736842105263,5.38447774458307e-10,3.9029288868368837e-10,2.972946133504407e-11,12.579551657481844,1.397529173265113,26
seed3463-epoch24-40.mat,931,46,11,207.0,52.10526315789473,759,37,19,166.5,90.0,False,0.3181445896625519,0.6612638235092163,0.10121597993155351,0.437269844282028,40.5,37.89473684210527,9.372603009843824e-10,4.107564480915637e-10,9.6051804751107e-11,9.893542870496745,3.5827577309677707,27
seed3463-epoch24-58.mat,14,0,14,0.0,66.3157894736842,13,0,13,0.0,61.57894736842105,False,0.5561667680740356,0.670414388179779,0.30932147390991815,0.44945545187846747,0.0,4.7368421052631575,2.3675666866565362e-09,1.0678535733847486e-09,7.339259440205226e-10,5.086499395544664,3.457904928994367,21
seed3463-epoch24-86.mat,1470,73,10,328.5,47.368421052631575,1493,74,13,333.0,61.57894736842105,False,0.1926063895225525,0.9032784700393677,0.03709722128491322,0.8159119944366608,4.5,14.210526315789473,4.6256582970048566e-09,3.7741758555701865e-09,1.717527330751338e-10,14.302696476387183,0.8835141363668697,34
seed3463-epoch26-70.mat,948,47,8,211.5,37.89473684210526,1266,63,6,283.5,28.421052631578945,False,0.3934120237827301,0.6478325724601746,0.1547730204568234,0.4196870419403673,72.0,9.473684210526315,7.672189233308535e-10,3.2411343229984625e-10,1.2589880826785353e-10,7.848973985638992,3.742221987487355,12
seed3463-epoch55-52.mat,544,27,4,121.5,18.94736842105263,646,32,6,144.0,28.421052631578945,False,0.16903555393218994,0.8852915167808533,0.028573018493162294,0.7837410696841438,22.5,9.473684210526315,4.952893672716178e-09,3.888000661007021e-09,1.429320532086377e-10,15.397290773320037,1.0513267228347445,15
seed3463-epoch55-54.mat,669,33,9,148.5,42.63157894736842,1599,79,19,355.5,90.0,False,0.06736890971660614,0.6405245661735535,0.004538569996404229,0.4102717198718189,153.0,47.36842105263158,6.198374363883524e-10,2.5489763359336983e-10,4.538621252608821e-11,11.353529735732238,3.859118989065564,13
seed3501-epoch19-75.mat,685,34,5,153.0,23.684210526315788,646,32,6,144.0,28.421052631578945,False,0.0764865055680275,0.9120088815689087,0.005850185534007901,0.8317602000605717,9.0,4.7368421052631575,1.808069145661449e-08,1.504561069437749e-08,1.3803801281010133e-10,21.172160243070252,0.7980521437178396,21
seed3501-epoch19-81.mat,695,34,15,153.0,71.05263157894737,859,42,19,189.0,90.0,False,0.13828402757644653,0.8914605975151062,0.019122472282763425,0.7947019969219902,36.0,18.94736842105263,1.60929923929135e-09,1.2930571008716517e-09,2.341431692279197e-10,8.371551550790059,0.9501909582421604,26
seed3501-epoch19-97.mat,486,24,6,108.0,28.421052631578945,526,26,6,117.0,28.421052631578945,False,0.6250241994857788,0.8882178068161011,0.3906552499428386,0.7889308723452046,9.0,0.0,1.108761574056595e-09,8.859015993369857e-10,4.402286839263299e-10,4.011597704497035,0.9745267076383186,62
seed3501-epoch20-21.mat,428,21,8,94.5,37.89473684210526,653,32,13,144.0,61.57894736842105,False,0.13479572534561157,0.5506279468536377,0.01816988757144955,0.30319113585625246,49.5,23.684210526315788,5.585178647218032e-10,2.963320557631954e-10,4.923982330639912e-11,10.547197789268637,2.7525836630503733,31
seed3501-epoch20-40.mat,54,2,14,9.0,66.3157894736842,226,11,6,49.5,28.421052631578945,False,0.02575109340250492,0.9374006986618042,0.0006631188114245325,0.8787200698516386,40.5,37.89473684210526,9.837173122117695e-10,8.654210007197278e-10,1.2767658070184128e-10,8.867587751498064,0.5564287868085529,34
seed3501-epoch45-94.mat,746,37,6,166.5,28.421052631578945,746,37,6,166.5,28.421052631578945,True,0.5914592742919922,0.5914592742919922,0.34982407314601005,0.34982407314601005,0.0,0.0,5.553706364179445e-09,1.95150595110157e-09,1.95150595110157e-09,4.542130195520372,4.542130195520372,3
seed3502-epoch12-59.mat,75,3,15,13.5,71.05263157894737,119,5,19,22.5,90.0,False,0.18752780556678772,0.8228729963302612,0.03516667786069494,0.6771199680895421,9.0,18.94736842105263,1.4458792478569789e-09,9.810540615883503e-10,5.1147695659488355e-11,14.513051330861458,1.684390701724439,62
seed3502-epoch12-62.mat,773,38,13,171.0,61.57894736842105,753,37,13,166.5,61.57894736842105,False,0.29995131492614746,0.8761534094810486,0.08997079132592489,0.767644796945266,4.5,0.0,3.945652964372055e-09,3.0832492652624003e-09,3.5916186624881847e-10,10.408285552430101,1.071102449371935,9
seed3502-epoch12-63.mat,876,43,16,193.5,75.78947368421052,1599,79,19,355.5,90.0,False,0.3423508107662201,0.7462484836578369,0.11720407763228824,0.5568867993616209,162.0,14.21052631578948,2.2536183979385466e-10,1.2566879143553848e-10,2.6564695196682837e-11,9.285741001339431,2.536527881153461,10
seed3666-epoch1-17.mat,207,10,7,45.0,33.1578947368421,226,11,6,49.5,28.421052631578945,False,0.016625134274363518,0.042714543640613556,0.00027639508964061657,0.00182453223842588,4.5,4.7368421052631575,2.43681801383698e-10,8.467604365871699e-12,5.002996784529598e-12,16.875843703284474,14.590575876580687,6
seed3666-epoch1-35.mat,30,1,10,4.5,47.368421052631575,19,0,19,0.0,90.0,False,0.08482687175273895,0.5850654244422913,0.007195598171355622,0.3423015508778384,4.5,42.631578947368425,1.013586182811445e-09,3.490252342569454e-10,2.7144851713680752e-11,15.72171651013214,4.630037727853448,16
seed3666-epoch1-46.mat,933,46,13,207.0,61.57894736842105,953,47,13,211.5,61.57894736842105,False,0.4892785847187042,0.9079781174659729,0.23939353346433823,0.8244242617970521,4.5,0.0,3.488778300822251e-10,2.886481828276515e-10,8.428408656116768e-11,6.169273972405449,0.8230451875383835,30
seed3666-epoch1-61.mat,190,9,10,40.5,47.368421052631575,233,11,13,49.5,61.57894736842105,False,0.3681764304637909,0.7697339653968811,0.13555388394905865,0.592490377485607,9.0,14.210526315789473,6.092141166618708e-10,3.775041079530805e-10,8.429507717901459e-11,8.589673016720042,2.0784823253256235,0
seed3666-epoch1-7.mat,391,19,11,85.5,52.10526315789473,533,26,13,117.0,61.57894736842105,False,0.09860526770353317,0.8729429244995117,0.009722998818885442,0.7620293494337602,31.5,9.473684210526315,1.4699582199752449e-09,1.1267698246784097e-09,3.7136085587925014e-11,15.975077271907736,1.1546977425032736,5
seed3666-epoch10-93.mat,1575,78,15,351.0,71.05263157894737,1593,79,13,355.5,61.57894736842105,False,0.4898044168949127,0.9499837160110474,0.23990836680976546,0.9024690606861583,4.5,9.473684210526322,2.8736669988496554e-10,2.593753666230296e-10,6.896268118012542e-11,6.198218239980179,0.44507696341203484,13
seed3666-epoch9-44.mat,144,7,4,31.5,18.94736842105263,226,11,6,49.5,28.421052631578945,False,0.14892245829105377,0.7511757016181946,0.02217789858345065,0.5642649347015869,18.0,9.473684210526315,8.290833526918323e-09,4.704361400313648e-09,1.8472084232886444e-10,16.5208206478745,2.4609751307266947,8
seed3670-epoch1-14.mat,1547,77,7,346.5,33.1578947368421,1586,79,6,355.5,28.421052631578945,False,0.20742899179458618,0.7972289323806763,0.0430267866369185,0.6355739706248329,9.0,4.7368421052631575,1.2425818886511333e-09,7.990231024631333e-10,5.444335318754879e-11,13.583793907591286,1.9176566340867396,36
seed3670-epoch1-80.mat,1556,77,16,346.5,75.78947368421052,859,42,19,189.0,90.0,False,0.18907929956912994,0.8461798429489136,0.03575098152555278,0.716020326613048,157.5,14.21052631578948,4.464909650272774e-10,3.2058384121412514e-10,1.63079102445801e-11,14.374117968101658,1.4387100865620823,3
seed3670-epoch37-63.mat,485,24,5,108.0,23.684210526315788,526,26,6,117.0,28.421052631578945,False,0.2041000872850418,0.4005040228366852,0.041656845629761685,0.16040347230836804,9.0,4.7368421052631575,8.466740120831969e-10,1.4120474265907755e-10,3.541753210911868e-11,13.784967584677219,7.778666897614912,34
seed3670-epoch57-22.mat,509,25,9,112.5,42.63157894736842,653,32,13,144.0,61.57894736842105,False,0.44388407468795776,0.028015654534101486,0.19703307176158447,0.0007848768989741212,31.5,18.94736842105263,1.1762415180537571e-09,1.1144546698996736e-12,2.351058778596903e-10,6.992328699073653,30.23395165775925,38
seed3670-epoch57-98.mat,812,40,12,180.0,56.84210526315789,753,37,13,166.5,61.57894736842105,False,0.3674945831298828,0.8271797299385071,0.13505226862980635,0.6842263056211415,13.5,4.7368421052631575,3.2731744182840093e-09,2.2481135345731754e-09,4.4480871761639565e-10,8.667957736817243,1.6315090195241453,9
seed3761-epoch1-35.mat,747,37,7,166.5,33.1578947368421,746,37,6,166.5,28.421052631578945,False,0.4160831570625305,0.8542256951332092,0.17312519359112244,0.7297015382258145,0.0,4.7368421052631575,1.7358703105878686e-08,1.2667975392024407e-08,3.0087039409700164e-09,7.611378084475788,1.3681006328075114,32
seed3761-epoch10-86.mat,1572,78,12,351.0,56.84210526315789,1593,79,13,355.5,61.57894736842105,False,0.5779330134391785,0.8432505130767822,0.33400656802288964,0.7110714278042565,4.5,4.7368421052631575,3.824902346289138e-09,2.7270929449718785e-09,1.2783180314252989e-09,4.759814140829903,1.4692040722463844,57
seed3761-epoch9-59.mat,888,44,8,198.0,37.89473684210526,19,0,19,0.0,90.0,False,0.015049640089273453,0.9563378095626831,0.00022649166681666666,0.9145820059991507,162.0,52.10526315789474,2.2366625003485852e-08,2.0462007742042718e-08,3.232126777234534e-10,18.40111936803713,0.38652211641786494,21
seed3761-epoch9-71.mat,389,19,9,85.5,42.63157894736842,426,21,6,94.5,28.421052631578945,False,0.05566474795341492,0.964009702205658,0.00309856416471721,0.9293147059466413,9.0,14.210526315789473,6.924763106262585e-09,6.4356048457180874e-09,2.1468586248073646e-11,25.085994581083526,0.31815550435906914,5
seed3772-epoch54-27.mat,95,4,15,18.0,71.05263157894737,859,42,19,189.0,90.0,False,0.13107755780220032,0.7660670280456543,0.017181326159389165,0.5868586914587013,171.0,18.94736842105263,4.127153098146034e-09,2.4727946725102392e-09,2.4066853611452423e-10,12.34231093202358,2.224625160430108,58
seed3772-epoch54-84.mat,1343,67,3,301.5,14.210526315789473,1486,74,6,333.0,28.421052631578945,False,0.11404970288276672,0.8839135766029358,0.013007334727647368,0.781303210902994,31.5,14.210526315789473,3.2156298678988186e-09,2.5135846034394407e-09,4.1991386869787375e-11,18.841048146208436,1.0697254261379072,63
seed3772-epoch55-18.mat,1190,59,10,265.5,47.368421052631575,439,21,19,94.5,90.0,False,0.10980642586946487,0.7293617725372314,0.012057451162226285,0.5319685952386521,171.0,42.631578947368425,6.524040427733916e-09,3.495433316474648e-09,7.875065130010723e-11,19.18261944490483,2.71015616449462,46
seed383-epoch16-56.mat,410,20,10,90.0,47.368421052631575,653,32,13,144.0,61.57894736842105,False,0.03335583209991455,0.7894155979156494,0.00111261153507769,0.6231769862325223,54.0,14.210526315789473,5.529838455429576e-10,3.4704081519230433e-10,4.5268423165856884e-12,20.869075622287184,2.0233184290893433,48
seed383-epoch19-8.mat,132,6,12,27.0,56.84210526315789,113,5,13,22.5,61.57894736842105,False,0.6082459092140198,0.898510217666626,0.3699630860755896,0.8073206112513276,4.5,4.7368421052631575,2.917314165918565e-09,2.358555583249953e-09,1.081828909898443e-09,4.308245926216671,0.9233708177153517,21
seed383-epoch19-92.mat,954,47,14,211.5,66.3157894736842,953,47,13,211.5,61.57894736842105,False,0.5242477655410767,0.7393437027931213,0.2748357196748117,0.5466291108598433,0.0,4.7368421052631575,1.0457007751720454e-08,5.7308114587568884e-09,2.880017939060641e-09,5.600122261307405,2.611913059436546,26
seed383-epoch19-94.mat,146,7,6,31.5,28.421052631578945,106,5,6,22.5,28.421052631578945,False,0.37187036871910095,0.9069740772247314,0.1382875711312801,0.8226019767576531,9.0,0.0,1.3146661075121793e-08,1.0820272097184005e-08,1.818845764835759e-09,8.590195731024224,0.8457728402169522,57
seed3835-epoch11-89.mat,1031,51,11,229.5,52.10526315789473,853,42,13,189.0,61.57894736842105,False,0.08055789023637772,0.6857316493988037,0.00648957367933628,0.47022789498720385,40.5,9.473684210526315,2.38088026837617e-09,1.1321058355889924e-09,2.544001438278643e-11,19.712185144067845,3.228505066540208,12
seed3835-epoch11-9.mat,171,8,11,36.0,52.10526315789473,239,11,19,49.5,90.0,False,0.3283044397830963,0.6062285304069519,0.10778380518129271,0.3675130310793726,13.5,37.89473684210527,4.272036124497035e-12,1.8214149112891308e-12,5.256888740191716e-13,9.098336903525322,3.702123514959041,62
seed3835-epoch12-13.mat,855,42,15,189.0,71.05263157894737,859,42,19,189.0,90.0,False,0.7526276111602783,0.9810071587562561,0.5664483210808271,0.9623750455310223,0.0,18.94736842105263,3.093333932148352e-09,2.9770968364903574e-09,1.7570738561095008e-09,2.4563677806170006,0.16633843782395275,8
seed3835-epoch12-92.mat,33,1,13,4.5,61.57894736842105,13,0,13,0.0,61.57894736842105,False,0.6462454795837402,0.8459768295288086,0.4176332198824184,0.7156767960996149,4.5,0.0,5.023907848282876e-09,3.669283995687876e-09,2.139755662614191e-09,3.706774686842735,1.364603348710176,58
seed3835-epoch40-27.mat,29,1,9,4.5,42.63157894736842,19,0,19,0.0,90.0,False,0.34501954913139343,0.7983375787734985,0.11903848928283,0.637342889681932,4.5,47.36842105263158,8.567263379350733e-10,5.684307555680074e-10,1.777401933280379e-10,6.8305627655257695,1.7816452483785525,20
seed3835-epoch40-99.mat,1094,54,14,243.0,66.3157894736842,1073,53,13,238.5,61.57894736842105,False,0.5477676391601562,0.6188071370124817,0.30004938651109114,0.3829222728175843,4.5,4.7368421052631575,8.454252326553293e-08,3.257099199092231e-08,2.5498232345546914e-08,5.20565130306764,4.1424421911182066,47
seed3835-epoch61-76.mat,770,38,10,171.0,47.368421052631575,106,5,6,22.5,28.421052631578945,False,0.1525852531194687,0.4931156039237976,0.02328225946953233,0.24316299883313164,148.5,18.94736842105263,1.6969790580520641e-09,5.251093741003378e-10,4.213375917082304e-11,16.05045269108136,5.094266544742112,55
seed3835-epoch62-34.mat,1170,58,10,261.0,47.368421052631575,439,21,19,94.5,90.0,False,0.12772342562675476,0.38887375593185425,0.016313273453833155,0.15122279805254735,166.5,42.631578947368425,6.339299050274761e-09,1.0071300410627461e-09,1.052465523446566e-10,17.798329557133428,7.989556529404354,46
seed3835-epoch62-56.mat,1549,77,9,346.5,42.63157894736842,19,0,19,0.0,90.0,False,0.3016427159309387,0.754744291305542,0.09098832807419299,0.5696389452583048,13.5,47.36842105263158,4.768596560809928e-10,2.758282507888511e-10,4.6748545784957915e-11,10.086216375530654,2.377517695656465,6
seed3835-epoch62-98.mat,1370,68,10,306.0,47.368421052631575,1586,79,6,355.5,28.421052631578945,False,0.047765105962753296,0.8634212613105774,0.0022815053476330505,0.7454962744831484,49.5,18.94736842105263,5.74258539127031e-07,4.281161844776814e-07,1.316149096300086e-09,26.398023389679445,1.2754581558820846,52
seed3903-epoch50-56.mat,1595,79,15,355.5,71.05263157894737,1599,79,19,355.5,90.0,False,0.6310805082321167,0.8806188702583313,0.3982626078705067,0.7754895946550597,0.0,18.94736842105263,3.945118603077804e-10,3.0763049456602893e-10,1.5812960776413235e-10,3.9704670580254344,1.0803064927175683,20
seed3924-epoch20-74.mat,1252,62,12,279.0,56.84210526315789,1273,63,13,283.5,61.57894736842105,False,0.33733049035072327,0.7952218055725098,0.1137918597202594,0.6323777200580025,4.5,4.7368421052631575,4.4726331023644745e-09,2.842049101145123e-09,5.105504006415224e-10,9.425245770411905,1.9693169133529835,45
seed3924-epoch43-16.mat,1145,57,5,256.5,23.684210526315788,1166,58,6,261.0,28.421052631578945,False,0.3536972105503082,0.9655234813690186,0.12510171675106907,0.9322355930749495,4.5,4.7368421052631575,1.2053372819703547e-08,1.1239366957317464e-08,1.5080772442481839e-09,9.026849778026971,0.30366738704786655,44
seed3924-epoch65-47.mat,949,47,9,211.5,42.63157894736842,946,47,6,211.5,28.421052631578945,False,0.05148341879248619,0.6781790852546692,0.0026505424105625203,0.45992687167685986,0.0,14.210526315789473,9.094918766756323e-09,4.183434247504724e-09,4.7987967171579615e-11,22.77665571108571,3.3726587139759516,5
seed3924-epoch66-36.mat,162,8,2,36.0,9.473684210526315,6,0,6,0.0,28.421052631578945,False,0.10957212001085281,0.935194194316864,0.012006049483672732,0.8745881810839684,36.0,18.94736842105263,3.3755944945291826e-09,2.9525083633551776e-09,4.111975607152684e-11,19.14298696896367,0.5815913156980059,55
seed3924-epoch66-40.mat,202,10,2,45.0,9.473684210526315,326,16,6,72.0,28.421052631578945,False,0.1348848193883896,0.9028847217559814,0.01819391450143848,0.815200820780376,27.0,18.94736842105263,2.307652178534327e-09,1.8816684439253524e-09,4.206396506096951e-11,17.392591285980657,0.8862724427089006,55
seed3924-epoch66-54.mat,711,35,11,157.5,52.10526315789473,759,37,19,166.5,90.0,False,0.494696706533432,0.6282541155815125,0.24472483145502455,0.3947032337451084,9.0,37.89473684210527,5.350198751068161e-09,2.183506678921432e-09,1.3262672366925813e-09,6.057388498084421,3.8921537919132305,16
seed3924-epoch66-9.mat,644,32,4,144.0,18.94736842105263,646,32,6,144.0,28.421052631578945,False,0.0904497280716896,0.8459495902061462,0.008181153308242595,0.7156307091699468,0.0,9.473684210526315,1.6412369634228972e-08,1.1955523202218659e-08,1.378784453248833e-10,20.75674599319497,1.376027018320201,38
seed4037-epoch24-22.mat,1409,70,9,315.0,42.63157894736842,1493,74,13,333.0,61.57894736842105,False,0.16637517511844635,0.6262766122817993,0.02768069889569369,0.3922223950911672,18.0,18.94736842105263,1.4802871670045274e-09,6.393602583104854e-10,8.802297662560738e-11,12.257494593166484,3.6460029788456154,13
seed4037-epoch24-56.mat,1409,70,9,315.0,42.63157894736842,326,16,6,72.0,28.421052631578945,False,0.10354499518871307,0.68044513463974,0.010721566028630614,0.4630055812548939,117.0,14.210526315789473,1.4796516995931095e-09,6.909532026629288e-10,5.4966901668491595e-11,14.30057478890383,3.307108296342122,13
seed4037-epoch5-55.mat,653,32,13,144.0,61.57894736842105,653,32,13,144.0,61.57894736842105,True,0.9687368869781494,0.9687368869781494,0.9384511561921158,0.9384511561921158,0.0,0.0,1.9549846130598634e-09,1.834831947078649e-09,1.834831947078649e-09,0.27547048902977167,0.27547048902977167,63
seed4037-epoch8-22.mat,133,6,13,27.0,61.57894736842105,113,5,13,22.5,61.57894736842105,False,0.49736475944519043,0.9527509808540344,0.24737170393797214,0.9077344315183247,4.5,0.0,2.8354370844335525e-09,2.574539781019572e-09,7.077539547799388e-10,6.027376643249156,0.4192040680471081,28
seed4037-epoch8-81.mat,54,2,14,9.0,66.3157894736842,1586,79,6,355.5,28.421052631578945,False,0.044346801936626434,0.8875455260276794,0.001966638842006374,0.7877370607717502,13.5,37.89473684210526,2.4293457321558625e-10,1.9145454731142907e-10,7.294437536317207e-12,15.224917411330367,1.034235918175085,34
seed4037-epoch9-15.mat,93,4,13,18.0,61.57894736842105,113,5,13,22.5,61.57894736842105,False,0.7527575492858887,0.8557628393173218,0.5666439280068971,0.7323300371564443,4.5,0.0,2.146687331082728e-09,1.581051636935369e-09,1.2321949897121426e-09,2.4108933969086053,1.3282273185922264,21
seed4052-epoch36-68.mat,1595,79,15,355.5,71.05263157894737,1599,79,19,355.5,90.0,False,0.7949272990226746,0.9709832668304443,0.6319094107314847,0.9428085044647219,0.0,18.94736842105263,1.834509545997322e-08,1.7297499059230013e-08,1.1596539461314894e-08,1.9919156443266388,0.2553666018056475,20
seed4052-epoch61-60.mat,836,41,16,184.5,75.78947368421052,1599,79,19,355.5,90.0,False,0.5204293131828308,0.6274672746658325,0.270846670019953,0.3937151807765673,171.0,14.21052631578948,1.2817296498565515e-09,5.05308950537107e-10,3.4754374687360726e-10,5.667868608142513,4.04239387805336,24
seed4171-epoch23-30.mat,1223,61,3,274.5,14.210526315789473,1266,63,6,283.5,28.421052631578945,False,0.30433234572410583,0.6315628290176392,0.09261817665393668,0.3988716069967637,9.0,14.210526315789473,5.344210654374788e-10,2.1325673334740773e-10,5.0450686029495166e-11,10.250157127994143,3.989806937103836,54
seed4171-epoch23-78.mat,1007,50,7,225.0,33.1578947368421,1593,79,13,355.5,61.57894736842105,False,0.16324011981487274,0.03960906341671944,0.02664733671717401,0.001568877904749702,130.5,28.421052631578945,2.6463389189804802e-08,5.5266444847839444e-11,7.09090980997153e-10,15.719434427163122,26.801831513140613,57
seed4171-epoch24-63.mat,1448,72,8,324.0,37.89473684210526,113,5,13,22.5,61.57894736842105,False,0.14309045672416687,0.5787919163703918,0.020474878805530672,0.33500008245571067,58.5,23.684210526315788,3.773697976004831e-10,1.3790533599775337e-10,8.12846555197311e-12,16.667533415919152,4.371858683337351,58
seed4171-epoch51-5.mat,847,42,7,189.0,33.1578947368421,1586,79,6,355.5,28.421052631578945,False,0.5750090479850769,0.6956430673599243,0.3306354052647045,0.4839192771659242,166.5,4.7368421052631575,2.1351555109296604e-09,1.0403838790486405e-09,7.118752611771585e-10,4.770255702898325,3.1223587621491333,38
seed4171-epoch51-64.mat,250,12,10,54.0,47.368421052631575,113,5,13,22.5,61.57894736842105,False,0.20592345297336578,0.6069273948669434,0.04240446848447399,0.3683608626399746,31.5,14.210526315789473,4.252628187461423e-09,1.571749498216342e-09,1.8237084673178714e-10,13.677017710450215,4.3227406567861095,47
seed4171-epoch51-67.mat,1289,64,9,288.0,42.63157894736842,846,42,6,189.0,28.421052631578945,False,0.25502923130989075,0.002780101029202342,0.06503990882251376,7.728961732571921e-06,99.0,14.210526315789473,1.7743581914220034e-10,1.3243512453307674e-14,1.2746543782866824e-11,11.436456913541676,41.237713752738,42
seed4188-epoch16-80.mat,242,12,2,54.0,9.473684210526315,113,5,13,22.5,61.57894736842105,False,0.05948520451784134,0.9216215014457703,0.0035384895565294117,0.8493861919271559,31.5,52.10526315789473,3.489698256383676e-08,2.9680685994753632e-08,3.3111707113015316e-10,20.228061746488095,0.703139418854775,55
seed4188-epoch17-77.mat,987,49,7,220.5,33.1578947368421,946,47,6,211.5,28.421052631578945,False,0.49067577719688416,0.8462782502174377,0.2407627183277663,0.7161868767910882,9.0,4.7368421052631575,3.0033678950410236e-09,2.1516676233041155e-09,7.247727542146656e-10,6.174066296352237,1.448333433020153,23
